f (GHz),theta (deg.),phi (deg.),r*Re{E_x} (V),r*Im{E_x} (V),r*Re{E_y} (V),r*Im{E_y} (V),r*Re{E_z} (V),r*Im{E_z} (V)
1.9800000000000002,152.0,-178.0,0.2608157268973349,0.02214555747094175,0.9862596424777926,-2.070629125221199,-0.1568951230181365,0.02665557605307874
1.9800000000000002,154.0,-178.0,0.31727419525389594,-0.256642096238964,0.2849109514905647,-2.2165878577931535,-0.15950034456686302,0.1628263824472365
1.9800000000000002,156.0,-178.0,0.3453788088984912,-0.5450626512382052,-0.43235209982053135,-2.264246494955117,-0.14696088087825906,0.27771213905739356
1.9800000000000002,158.0,-178.0,0.3483324972831438,-0.8337761120750107,-1.1437849943881513,-2.2252681901113096,-0.12452200676190583,0.3680391808477553
1.9800000000000002,160.0,-178.0,0.33114400086900586,-1.114359927307695,-1.8312999027952865,-2.1137779664173904,-0.09719127446914537,0.43219677370578313
1.9800000000000002,162.0,-178.0,0.30007432373732323,-1.3797313383302106,-2.480456472136244,-1.9451465434075528,-0.06931344354293702,0.4700858490419715
1.9800000000000002,164.0,-178.0,0.2620233357292183,-1.6243570975317492,-3.0802763720083792,-1.7351048398980327,-0.04426305665437813,0.48285682583240636
1.9800000000000002,166.0,-178.0,0.22394053221954568,-1.8442496810543658,-3.6229571562275362,-1.4991550197402435,-0.02427575426940289,0.47258775810913956
1.9800000000000002,168.0,-178.0,0.1923270036666505,-2.0367819403328986,-4.103510991024415,-1.252209209027479,-0.010415138663901693,0.44195667046790454
1.9800000000000002,170.0,-178.0,0.17286610998144697,-2.200375080753958,-4.519321632253163,-1.0083767159218981,-0.002651738124448362,0.393954415005549
1.9800000000000002,172.0,-178.0,0.1701871892114388,-2.334125184026569,-4.869607328344641,-0.7808249096854455,-1.920783899761122e-05,0.3316698620687332
1.9800000000000002,174.0,-178.0,0.1877390499036931,-2.4374326255179883,-5.154795850237484,-0.5816489370059716,-0.0008119200821840398,0.25816196913590944
1.9800000000000002,176.0,-178.0,0.22773445446624527,-2.509690344973706,-5.375850255453122,-0.4216968449240025,-0.0027957618063893935,0.1764168516197559
1.9800000000000002,178.0,-178.0,0.2911255573145741,-2.5500744896996634,-5.533616417448295,-0.31031028313868914,-0.003416221480193731,0.08937449674854346
1.9800000000000002,180.0,-178.0,0.3775815103726853,-2.557466263452044,-5.628283038375045,-0.25496049109668306,-2.2157198075057874e-17,3.14098184645275e-16
1.9800000000000002,0.0,-176.0,-3.17084291004607,6.0125699800945265,6.721979338426775,-12.725241771319345,0.0,0.0
1.9800000000000002,2.0,-176.0,-3.1519592360354514,6.144210758525454,6.686953414113818,-12.742486642233594,-0.09351163733040296,0.1829978518229273
1.9800000000000002,4.0,-176.0,-3.077623001386334,6.2935787616830705,6.55322467348821,-12.71082322566695,-0.18271849539414411,0.37701640026707245
